gene_callers_id	detection
46730	DETECTED
46731	DETECTED
46732	NOT DETECTED
46733	NOT DETECTED
46734	DETECTED
46735	DETECTED
46736	DETECTED
46737	DETECTED
46738	DETECTED
46739	DETECTED
46740	DETECTED
46741	DETECTED
46742	DETECTED
46743	DETECTED
46744	DETECTED
46745	DETECTED
46746	DETECTED
46747	DETECTED
46748	DETECTED
46749	DETECTED
46750	DETECTED
46751	DETECTED
46752	DETECTED
46753	DETECTED
46754	DETECTED
46755	DETECTED
46756	DETECTED
46757	DETECTED
46758	DETECTED
46759	DETECTED
46760	NOT DETECTED
46761	DETECTED
46762	NOT DETECTED
46763	DETECTED
46764	DETECTED
46765	DETECTED
46766	DETECTED
46767	DETECTED
46768	DETECTED
46769	DETECTED
46770	DETECTED
46771	DETECTED
46772	NOT DETECTED
46773	DETECTED
46774	DETECTED
46775	DETECTED
46776	DETECTED
46777	DETECTED
46778	DETECTED
46779	DETECTED
46780	DETECTED
46781	DETECTED
46782	DETECTED
46783	DETECTED
46784	DETECTED
46785	DETECTED
46786	DETECTED
46787	DETECTED
46788	DETECTED
46789	DETECTED
46790	DETECTED
46791	DETECTED
46792	DETECTED
46793	DETECTED
46794	DETECTED
46795	DETECTED
46796	DETECTED
46797	DETECTED
46798	DETECTED
46799	DETECTED
46800	DETECTED
46801	DETECTED
46802	DETECTED
46803	DETECTED
46804	DETECTED
46805	NOT DETECTED
46806	NOT DETECTED
46807	DETECTED
46808	DETECTED
46809	DETECTED
46810	DETECTED
46811	DETECTED
46812	DETECTED
46813	DETECTED
46814	DETECTED
46815	DETECTED
46816	DETECTED
46817	DETECTED
46818	DETECTED
46819	DETECTED
46820	DETECTED
46821	DETECTED
46822	DETECTED
46823	DETECTED
46824	DETECTED
46825	DETECTED
46826	NOT DETECTED
46827	DETECTED
46828	DETECTED
46829	DETECTED
46830	DETECTED
46831	DETECTED
46832	NOT DETECTED
46833	DETECTED
46834	DETECTED
46835	DETECTED
46836	DETECTED
46837	DETECTED
46838	DETECTED
46839	DETECTED
46840	DETECTED
46841	DETECTED
46842	DETECTED
46843	DETECTED
46844	DETECTED
46845	DETECTED
46846	DETECTED
46847	DETECTED
46848	DETECTED
46849	NOT DETECTED
46850	DETECTED
46851	DETECTED
46852	NOT DETECTED
46853	DETECTED
46854	DETECTED
46855	DETECTED
46856	DETECTED
46857	DETECTED
46858	DETECTED
46859	DETECTED
46860	DETECTED
46861	DETECTED
46862	DETECTED
46863	DETECTED
46864	NOT DETECTED
46865	DETECTED
46866	DETECTED
46867	NOT DETECTED
46868	NOT DETECTED
46869	NOT DETECTED
46870	NOT DETECTED
46871	NOT DETECTED
46872	DETECTED
46873	NOT DETECTED
46874	DETECTED
46875	DETECTED
46876	DETECTED
46877	DETECTED
46878	DETECTED
46879	DETECTED
46880	NOT DETECTED
46881	DETECTED
46882	NOT DETECTED
46883	DETECTED
46884	NOT DETECTED
46885	DETECTED
46886	DETECTED
46887	DETECTED
46888	NOT DETECTED
46889	NOT DETECTED
46890	DETECTED
46891	DETECTED
46892	DETECTED
46893	DETECTED
46894	DETECTED
46895	DETECTED
46896	DETECTED
46897	DETECTED
46898	DETECTED
46899	DETECTED
46900	DETECTED
46901	DETECTED
46902	DETECTED
46903	DETECTED
46904	DETECTED
46905	DETECTED
46906	DETECTED
46907	DETECTED
46908	DETECTED
46909	DETECTED
46910	DETECTED
46911	DETECTED
46912	DETECTED
46913	DETECTED
46914	DETECTED
46915	DETECTED
46916	DETECTED
46917	DETECTED
46918	DETECTED
46919	DETECTED
46920	DETECTED
46921	DETECTED
46922	DETECTED
46923	DETECTED
46924	DETECTED
46925	DETECTED
46926	DETECTED
46927	DETECTED
46928	DETECTED
46929	DETECTED
46930	DETECTED
46931	DETECTED
46932	DETECTED
46933	DETECTED
46934	DETECTED
46935	DETECTED
46936	DETECTED
46937	DETECTED
46938	DETECTED
46939	DETECTED
46940	NOT DETECTED
46941	DETECTED
46942	DETECTED
46943	NOT DETECTED
46944	DETECTED
46945	NOT DETECTED
46946	DETECTED
46947	DETECTED
46948	NOT DETECTED
46949	DETECTED
46950	DETECTED
46951	DETECTED
46952	DETECTED
46953	NOT DETECTED
46954	NOT DETECTED
46955	DETECTED
46956	DETECTED
46957	NOT DETECTED
46958	NOT DETECTED
46959	NOT DETECTED
46960	DETECTED
46961	NOT DETECTED
46962	NOT DETECTED
46963	NOT DETECTED
46964	NOT DETECTED
46965	DETECTED
46966	DETECTED
46967	DETECTED
46968	DETECTED
46969	DETECTED
46970	DETECTED
46971	DETECTED
46972	DETECTED
46973	DETECTED
46974	DETECTED
46975	DETECTED
46976	DETECTED
46977	DETECTED
46978	DETECTED
46979	DETECTED
46980	DETECTED
46981	DETECTED
46982	DETECTED
46983	DETECTED
46984	DETECTED
46985	DETECTED
46986	DETECTED
46987	DETECTED
46988	DETECTED
46989	DETECTED
46990	DETECTED
46991	DETECTED
46992	DETECTED
46993	DETECTED
46994	DETECTED
46995	DETECTED
46996	DETECTED
46997	DETECTED
46998	DETECTED
46999	DETECTED
47000	DETECTED
47001	DETECTED
47002	DETECTED
47003	NOT DETECTED
47004	DETECTED
47005	DETECTED
47006	DETECTED
47007	DETECTED
47008	DETECTED
47009	DETECTED
47010	DETECTED
47011	DETECTED
47012	DETECTED
47013	DETECTED
47014	DETECTED
47015	DETECTED
47016	DETECTED
47017	DETECTED
47018	DETECTED
47019	DETECTED
47020	DETECTED
47021	DETECTED
47022	DETECTED
47023	DETECTED
47024	DETECTED
47025	DETECTED
47026	DETECTED
47027	DETECTED
47028	DETECTED
47029	DETECTED
47030	DETECTED
47031	DETECTED
47032	DETECTED
47033	NOT DETECTED
47034	DETECTED
47035	DETECTED
47036	DETECTED
47037	DETECTED
47038	DETECTED
47039	DETECTED
47040	NOT DETECTED
47041	DETECTED
47042	DETECTED
47043	DETECTED
47044	DETECTED
47045	DETECTED
47046	NOT DETECTED
47047	DETECTED
47048	DETECTED
47049	DETECTED
47050	DETECTED
47051	DETECTED
47052	DETECTED
47053	DETECTED
47054	DETECTED
47055	NOT DETECTED
47056	NOT DETECTED
47057	DETECTED
47058	DETECTED
47059	NOT DETECTED
47060	NOT DETECTED
47061	DETECTED
47062	DETECTED
47063	DETECTED
47064	DETECTED
47065	DETECTED
47066	DETECTED
47067	DETECTED
47068	DETECTED
47069	DETECTED
47070	DETECTED
47071	NOT DETECTED
47072	DETECTED
47073	DETECTED
47074	DETECTED
47075	DETECTED
47076	DETECTED
47077	DETECTED
47078	NOT DETECTED
47079	DETECTED
47080	NOT DETECTED
47081	DETECTED
47082	DETECTED
47083	DETECTED
47084	DETECTED
47085	DETECTED
47086	DETECTED
47087	DETECTED
47088	DETECTED
47089	DETECTED
47090	DETECTED
47091	DETECTED
47092	DETECTED
47093	DETECTED
47094	DETECTED
47095	DETECTED
47096	DETECTED
47097	DETECTED
47098	DETECTED
47099	DETECTED
47100	DETECTED
47101	DETECTED
47102	DETECTED
47103	DETECTED
47104	DETECTED
47105	DETECTED
47106	DETECTED
47107	DETECTED
47108	DETECTED
47109	DETECTED
47110	DETECTED
47111	DETECTED
47112	DETECTED
47113	DETECTED
47114	DETECTED
47115	DETECTED
47116	DETECTED
47117	DETECTED
47118	DETECTED
47119	DETECTED
47120	DETECTED
47121	DETECTED
47122	DETECTED
47123	DETECTED
47124	DETECTED
47125	DETECTED
47126	NOT DETECTED
47127	DETECTED
47128	DETECTED
47129	DETECTED
47130	DETECTED
47131	DETECTED
47132	DETECTED
47133	DETECTED
47134	DETECTED
47135	DETECTED
47136	DETECTED
47137	DETECTED
47138	DETECTED
47139	DETECTED
47140	DETECTED
47141	DETECTED
47142	DETECTED
47143	DETECTED
47144	DETECTED
47145	DETECTED
47146	DETECTED
47147	DETECTED
47148	DETECTED
47149	DETECTED
47150	DETECTED
47151	DETECTED
47152	DETECTED
47153	DETECTED
47154	DETECTED
47155	DETECTED
47156	DETECTED
47157	DETECTED
47158	DETECTED
47159	DETECTED
47160	DETECTED
47161	DETECTED
47162	DETECTED
47163	DETECTED
47164	DETECTED
47165	DETECTED
47166	DETECTED
47167	DETECTED
47168	DETECTED
47169	DETECTED
47170	DETECTED
47171	DETECTED
47172	DETECTED
47173	DETECTED
47174	DETECTED
47175	DETECTED
47176	DETECTED
47177	DETECTED
47178	DETECTED
47179	DETECTED
47180	DETECTED
47181	DETECTED
47182	DETECTED
47183	DETECTED
47184	DETECTED
47185	DETECTED
47186	DETECTED
47187	DETECTED
47188	DETECTED
47189	NOT DETECTED
47190	DETECTED
47191	DETECTED
47192	DETECTED
47193	DETECTED
47194	DETECTED
47195	DETECTED
47196	DETECTED
47197	DETECTED
47198	DETECTED
47199	DETECTED
47200	DETECTED
47201	DETECTED
47202	DETECTED
47203	DETECTED
47204	DETECTED
47205	DETECTED
47206	DETECTED
47207	DETECTED
47208	DETECTED
47209	DETECTED
47210	DETECTED
47211	DETECTED
47212	DETECTED
47213	DETECTED
47214	DETECTED
47215	DETECTED
47216	DETECTED
47217	DETECTED
47218	DETECTED
47219	DETECTED
47220	DETECTED
47221	DETECTED
47222	DETECTED
47223	DETECTED
47224	DETECTED
47225	DETECTED
47226	NOT DETECTED
47227	NOT DETECTED
47228	DETECTED
47229	DETECTED
47230	DETECTED
47231	DETECTED
47232	DETECTED
47233	DETECTED
47234	DETECTED
47235	DETECTED
47236	DETECTED
47237	DETECTED
47238	DETECTED
47239	DETECTED
47240	DETECTED
47241	DETECTED
47242	DETECTED
47243	DETECTED
47244	DETECTED
47245	DETECTED
47246	DETECTED
47247	DETECTED
47248	DETECTED
47249	DETECTED
47250	DETECTED
47251	DETECTED
47252	DETECTED
47253	DETECTED
47254	DETECTED
47255	DETECTED
47256	DETECTED
47257	DETECTED
47258	DETECTED
47259	DETECTED
47260	DETECTED
47261	DETECTED
47262	DETECTED
47263	DETECTED
47264	DETECTED
47265	DETECTED
47266	DETECTED
47267	DETECTED
47268	DETECTED
47269	DETECTED
47270	DETECTED
47271	DETECTED
47272	DETECTED
47273	DETECTED
47274	DETECTED
47275	DETECTED
47276	DETECTED
47277	DETECTED
47278	DETECTED
47279	DETECTED
47280	DETECTED
47281	DETECTED
47282	DETECTED
47283	DETECTED
47284	DETECTED
47285	DETECTED
47286	DETECTED
47287	DETECTED
47288	DETECTED
47289	DETECTED
47290	DETECTED
47291	DETECTED
47292	DETECTED
47293	DETECTED
47294	DETECTED
47295	DETECTED
47296	DETECTED
47297	DETECTED
47298	DETECTED
47299	DETECTED
47300	DETECTED
47301	DETECTED
47302	DETECTED
47303	DETECTED
47304	DETECTED
47305	DETECTED
47306	DETECTED
47307	DETECTED
47308	DETECTED
47309	DETECTED
47310	NOT DETECTED
47311	DETECTED
47312	DETECTED
47313	DETECTED
47314	DETECTED
47315	DETECTED
47316	DETECTED
47317	DETECTED
47318	DETECTED
47319	DETECTED
47320	DETECTED
47321	DETECTED
47322	DETECTED
47323	DETECTED
47324	DETECTED
437629	DETECTED
47325	DETECTED
47326	DETECTED
47327	DETECTED
47328	DETECTED
437630	DETECTED
47329	DETECTED
47330	DETECTED
47331	DETECTED
47332	DETECTED
47333	DETECTED
47334	DETECTED
47335	DETECTED
47336	DETECTED
47337	DETECTED
47338	DETECTED
47339	DETECTED
47340	DETECTED
47341	DETECTED
47344	DETECTED
47345	DETECTED
47346	DETECTED
47347	DETECTED
47348	DETECTED
47349	DETECTED
47350	DETECTED
47351	DETECTED
47352	DETECTED
47353	DETECTED
47354	DETECTED
47355	DETECTED
47356	DETECTED
47357	DETECTED
47358	DETECTED
47359	DETECTED
47360	DETECTED
47361	NOT DETECTED
47362	DETECTED
47363	DETECTED
47364	DETECTED
47365	DETECTED
47366	DETECTED
47367	DETECTED
47368	DETECTED
47369	DETECTED
47370	DETECTED
47371	DETECTED
47372	DETECTED
47373	DETECTED
47374	DETECTED
47375	DETECTED
47376	DETECTED
47377	DETECTED
47378	DETECTED
47379	DETECTED
47380	DETECTED
47381	DETECTED
47382	DETECTED
47383	DETECTED
47384	DETECTED
47385	DETECTED
47386	DETECTED
47387	DETECTED
47388	DETECTED
47389	DETECTED
47390	DETECTED
47391	DETECTED
47392	DETECTED
47393	DETECTED
47394	DETECTED
47395	DETECTED
47396	DETECTED
47397	DETECTED
47398	DETECTED
47399	DETECTED
47400	DETECTED
47401	DETECTED
47402	DETECTED
47403	NOT DETECTED
47404	DETECTED
47405	DETECTED
47406	DETECTED
47407	DETECTED
47408	DETECTED
47409	DETECTED
47410	DETECTED
47411	DETECTED
47412	DETECTED
47413	DETECTED
47414	DETECTED
47415	DETECTED
47416	DETECTED
47417	DETECTED
47418	NOT DETECTED
47419	DETECTED
47420	DETECTED
47421	DETECTED
47422	DETECTED
47423	DETECTED
47424	DETECTED
47425	DETECTED
47426	DETECTED
47427	DETECTED
47428	DETECTED
47429	DETECTED
47430	DETECTED
47431	DETECTED
47432	DETECTED
47433	DETECTED
47434	DETECTED
47435	DETECTED
47436	DETECTED
47437	DETECTED
47438	DETECTED
47439	DETECTED
47440	DETECTED
47441	DETECTED
47442	DETECTED
47443	DETECTED
47444	DETECTED
47445	DETECTED
47446	DETECTED
47447	DETECTED
47448	DETECTED
47449	DETECTED
47450	DETECTED
47451	DETECTED
47452	DETECTED
47453	DETECTED
47454	DETECTED
47455	DETECTED
47456	DETECTED
47457	DETECTED
47458	DETECTED
47459	DETECTED
47460	DETECTED
47461	DETECTED
47462	DETECTED
47463	NOT DETECTED
47464	DETECTED
47465	DETECTED
47466	DETECTED
47467	DETECTED
47468	DETECTED
47469	DETECTED
47470	DETECTED
47471	DETECTED
47472	DETECTED
47473	DETECTED
47474	DETECTED
47475	DETECTED
47476	DETECTED
47477	DETECTED
47478	DETECTED
47479	DETECTED
47480	DETECTED
47481	DETECTED
47482	DETECTED
47483	DETECTED
47484	DETECTED
47485	NOT DETECTED
47486	DETECTED
47487	DETECTED
47488	DETECTED
47489	DETECTED
47490	NOT DETECTED
47491	DETECTED
47492	DETECTED
47493	DETECTED
47494	DETECTED
47495	DETECTED
47496	DETECTED
47497	DETECTED
47498	DETECTED
47499	DETECTED
47500	DETECTED
47501	DETECTED
47502	DETECTED
47503	DETECTED
47504	DETECTED
47505	NOT DETECTED
47506	DETECTED
47507	DETECTED
47508	DETECTED
47509	DETECTED
47510	DETECTED
47511	DETECTED
47512	DETECTED
47513	DETECTED
47514	DETECTED
47515	DETECTED
47516	DETECTED
47517	DETECTED
47518	DETECTED
47519	DETECTED
47520	DETECTED
47521	DETECTED
47522	DETECTED
47523	DETECTED
47524	DETECTED
47525	DETECTED
47526	DETECTED
47527	DETECTED
47528	DETECTED
47529	DETECTED
47530	DETECTED
47531	DETECTED
47532	DETECTED
47533	DETECTED
47534	DETECTED
47535	DETECTED
47536	DETECTED
47537	DETECTED
47538	DETECTED
47539	DETECTED
47540	DETECTED
47541	DETECTED
47542	DETECTED
47543	DETECTED
47544	DETECTED
47545	NOT DETECTED
47546	DETECTED
47547	DETECTED
47548	DETECTED
47549	DETECTED
47550	DETECTED
47551	NOT DETECTED
47552	NOT DETECTED
47553	NOT DETECTED
47554	NOT DETECTED
47555	NOT DETECTED
47556	NOT DETECTED
47557	DETECTED
47558	DETECTED
47559	DETECTED
47560	DETECTED
47561	DETECTED
47562	DETECTED
47563	DETECTED
47564	DETECTED
47565	DETECTED
47566	DETECTED
47567	DETECTED
47568	DETECTED
47569	DETECTED
47570	DETECTED
47571	DETECTED
47572	DETECTED
47573	DETECTED
47574	DETECTED
47575	DETECTED
47576	DETECTED
47577	DETECTED
47578	DETECTED
47579	DETECTED
47580	DETECTED
47581	DETECTED
47582	DETECTED
47583	DETECTED
47584	DETECTED
47585	DETECTED
47586	DETECTED
47587	DETECTED
47588	DETECTED
47589	DETECTED
47590	DETECTED
47591	DETECTED
47592	DETECTED
47593	DETECTED
47594	DETECTED
47595	DETECTED
47596	DETECTED
47597	DETECTED
47598	DETECTED
47599	DETECTED
