gene_callers_id	detection
13174	DETECTED
13175	DETECTED
13176	DETECTED
13177	DETECTED
13178	DETECTED
13179	DETECTED
13180	DETECTED
13181	DETECTED
13182	DETECTED
13183	DETECTED
13184	DETECTED
13185	DETECTED
13186	DETECTED
13187	DETECTED
13188	DETECTED
13189	DETECTED
13190	DETECTED
13191	DETECTED
13192	DETECTED
13193	DETECTED
13194	DETECTED
13195	DETECTED
13196	DETECTED
13197	DETECTED
13198	DETECTED
13199	DETECTED
13200	DETECTED
13201	DETECTED
13202	DETECTED
13203	DETECTED
13204	DETECTED
13205	DETECTED
13206	DETECTED
13207	DETECTED
13208	DETECTED
13209	DETECTED
13210	DETECTED
13211	DETECTED
13212	DETECTED
13213	DETECTED
13214	DETECTED
13215	DETECTED
13216	DETECTED
13217	DETECTED
13218	DETECTED
13219	DETECTED
13220	DETECTED
13221	DETECTED
13222	DETECTED
13223	DETECTED
13224	DETECTED
13225	DETECTED
13226	DETECTED
13227	DETECTED
13228	DETECTED
13229	DETECTED
13230	DETECTED
13231	DETECTED
13232	DETECTED
13233	DETECTED
13234	DETECTED
13235	DETECTED
13236	DETECTED
13237	DETECTED
13238	DETECTED
13239	DETECTED
13240	DETECTED
13241	DETECTED
13242	DETECTED
13243	DETECTED
13244	DETECTED
13245	DETECTED
13246	DETECTED
13247	DETECTED
13248	DETECTED
13249	DETECTED
13250	DETECTED
13251	DETECTED
13252	DETECTED
13253	DETECTED
13254	DETECTED
13255	DETECTED
13256	DETECTED
13257	DETECTED
13258	DETECTED
13259	DETECTED
13260	DETECTED
13261	DETECTED
13262	DETECTED
13263	DETECTED
13264	DETECTED
13265	DETECTED
13266	DETECTED
13267	DETECTED
13268	DETECTED
13269	DETECTED
13270	DETECTED
13271	DETECTED
13272	DETECTED
13273	NOT DETECTED
13274	NOT DETECTED
13275	NOT DETECTED
13276	NOT DETECTED
13277	NOT DETECTED
13278	NOT DETECTED
13279	NOT DETECTED
13280	NOT DETECTED
13281	NOT DETECTED
13282	NOT DETECTED
13283	NOT DETECTED
13284	NOT DETECTED
13285	NOT DETECTED
13286	NOT DETECTED
13287	NOT DETECTED
13288	NOT DETECTED
13289	NOT DETECTED
13290	NOT DETECTED
13291	NOT DETECTED
13292	NOT DETECTED
13293	NOT DETECTED
13294	NOT DETECTED
13295	NOT DETECTED
13296	DETECTED
13297	NOT DETECTED
13298	DETECTED
13299	NOT DETECTED
13300	NOT DETECTED
13301	NOT DETECTED
13302	NOT DETECTED
13303	NOT DETECTED
13304	NOT DETECTED
13305	NOT DETECTED
13306	NOT DETECTED
13307	NOT DETECTED
13308	NOT DETECTED
13309	NOT DETECTED
13310	NOT DETECTED
13311	DETECTED
13312	NOT DETECTED
13313	NOT DETECTED
13314	NOT DETECTED
13315	DETECTED
13316	DETECTED
13317	DETECTED
13318	DETECTED
13319	DETECTED
13320	DETECTED
13321	DETECTED
13322	DETECTED
13323	DETECTED
13324	DETECTED
13325	DETECTED
13326	DETECTED
13327	DETECTED
13328	DETECTED
13329	DETECTED
13330	DETECTED
13331	DETECTED
13332	DETECTED
13333	DETECTED
13334	DETECTED
13335	DETECTED
13336	DETECTED
13337	DETECTED
13338	DETECTED
13339	DETECTED
13340	DETECTED
13341	DETECTED
13342	DETECTED
13343	DETECTED
13344	DETECTED
13345	DETECTED
13346	DETECTED
13347	DETECTED
13348	DETECTED
13349	DETECTED
13350	DETECTED
13351	DETECTED
13352	DETECTED
13353	DETECTED
13354	DETECTED
13355	DETECTED
13356	DETECTED
13357	DETECTED
13358	DETECTED
13359	DETECTED
13360	DETECTED
13361	DETECTED
13362	DETECTED
13363	DETECTED
13364	DETECTED
13365	DETECTED
13366	DETECTED
13367	DETECTED
13368	DETECTED
13369	DETECTED
13370	DETECTED
13371	DETECTED
13372	DETECTED
13373	DETECTED
13374	DETECTED
13375	DETECTED
13376	DETECTED
13377	DETECTED
13378	DETECTED
13379	DETECTED
13380	DETECTED
13381	DETECTED
13382	DETECTED
13383	DETECTED
13384	DETECTED
13385	DETECTED
13386	DETECTED
13387	DETECTED
13388	DETECTED
13389	DETECTED
13390	DETECTED
13391	DETECTED
13392	DETECTED
13393	DETECTED
13394	DETECTED
13395	DETECTED
13396	DETECTED
13397	DETECTED
13398	DETECTED
13399	DETECTED
13400	DETECTED
13401	DETECTED
13402	DETECTED
13403	DETECTED
13404	DETECTED
13405	DETECTED
13406	DETECTED
13407	DETECTED
13408	DETECTED
13409	DETECTED
13410	DETECTED
13411	DETECTED
13412	DETECTED
13413	DETECTED
13414	DETECTED
13415	DETECTED
13416	DETECTED
13417	DETECTED
13418	DETECTED
13419	DETECTED
13420	DETECTED
13421	DETECTED
13422	DETECTED
13423	DETECTED
13424	DETECTED
13425	DETECTED
13426	DETECTED
13427	DETECTED
13428	DETECTED
13429	DETECTED
13430	DETECTED
13431	DETECTED
13432	DETECTED
13433	DETECTED
13434	DETECTED
13435	DETECTED
13436	DETECTED
13437	DETECTED
13438	DETECTED
13439	DETECTED
13440	DETECTED
13441	DETECTED
13442	DETECTED
13443	DETECTED
13444	DETECTED
13445	DETECTED
13446	DETECTED
13447	DETECTED
13448	DETECTED
13449	DETECTED
13450	DETECTED
13451	DETECTED
13452	DETECTED
13453	DETECTED
13454	DETECTED
13455	DETECTED
13456	DETECTED
13457	DETECTED
13458	DETECTED
13459	DETECTED
13460	DETECTED
13461	DETECTED
13462	DETECTED
13463	DETECTED
13464	DETECTED
13465	DETECTED
13466	DETECTED
13467	DETECTED
13468	DETECTED
13469	DETECTED
13470	DETECTED
13471	DETECTED
13472	DETECTED
13473	DETECTED
13474	DETECTED
13475	DETECTED
13476	DETECTED
13477	DETECTED
13478	DETECTED
13479	DETECTED
13480	DETECTED
13481	DETECTED
13482	DETECTED
13483	DETECTED
13484	DETECTED
13485	DETECTED
13486	DETECTED
13487	DETECTED
13488	DETECTED
13489	DETECTED
13490	DETECTED
13491	DETECTED
13492	DETECTED
13493	DETECTED
13494	DETECTED
13495	DETECTED
13496	DETECTED
13497	DETECTED
13498	DETECTED
13499	DETECTED
13500	DETECTED
13501	DETECTED
13502	DETECTED
13503	DETECTED
13504	DETECTED
13505	DETECTED
13506	DETECTED
13507	DETECTED
13508	DETECTED
13509	DETECTED
13510	DETECTED
13511	DETECTED
13512	DETECTED
13513	DETECTED
13514	DETECTED
13515	DETECTED
13516	DETECTED
13517	DETECTED
13518	DETECTED
13519	DETECTED
13520	DETECTED
13521	DETECTED
13522	DETECTED
13523	DETECTED
13524	DETECTED
13525	DETECTED
13526	DETECTED
13527	DETECTED
13528	DETECTED
13529	DETECTED
13530	DETECTED
13531	DETECTED
13532	DETECTED
13533	DETECTED
13534	DETECTED
13535	DETECTED
13536	DETECTED
13537	DETECTED
13538	DETECTED
13539	DETECTED
13540	DETECTED
13541	DETECTED
13542	DETECTED
13543	DETECTED
13544	DETECTED
13545	DETECTED
13546	DETECTED
13547	DETECTED
13548	DETECTED
13549	DETECTED
13550	DETECTED
13551	DETECTED
13552	DETECTED
13553	DETECTED
13554	DETECTED
13555	DETECTED
13556	DETECTED
13557	DETECTED
13558	DETECTED
13559	DETECTED
13560	DETECTED
13561	DETECTED
13562	DETECTED
13563	DETECTED
13564	DETECTED
13565	DETECTED
13566	DETECTED
13567	DETECTED
13568	DETECTED
13569	DETECTED
13570	DETECTED
13571	DETECTED
13572	DETECTED
13573	DETECTED
13574	DETECTED
13575	DETECTED
13576	DETECTED
13577	DETECTED
13578	DETECTED
13579	DETECTED
13580	DETECTED
13581	DETECTED
13582	DETECTED
13583	DETECTED
13584	DETECTED
13585	DETECTED
13586	DETECTED
13587	DETECTED
13588	DETECTED
13589	DETECTED
13590	DETECTED
13591	DETECTED
13592	DETECTED
13593	DETECTED
13594	DETECTED
13595	DETECTED
13596	DETECTED
13597	DETECTED
13598	DETECTED
13599	DETECTED
13600	DETECTED
13601	DETECTED
13602	DETECTED
13603	DETECTED
13604	DETECTED
13605	DETECTED
13606	DETECTED
13607	DETECTED
13608	DETECTED
13609	DETECTED
13610	DETECTED
13611	DETECTED
13612	DETECTED
13613	DETECTED
13614	DETECTED
13615	DETECTED
13616	DETECTED
13617	DETECTED
13618	DETECTED
13619	DETECTED
13620	NOT DETECTED
13621	DETECTED
13622	DETECTED
13623	DETECTED
13624	DETECTED
13625	DETECTED
13626	DETECTED
13627	DETECTED
13628	DETECTED
13629	DETECTED
13630	DETECTED
13631	DETECTED
13632	DETECTED
13633	DETECTED
13634	DETECTED
13635	DETECTED
13636	DETECTED
13637	DETECTED
13638	DETECTED
13639	DETECTED
13640	DETECTED
13641	DETECTED
13642	DETECTED
13643	DETECTED
13644	DETECTED
13645	DETECTED
13646	DETECTED
13647	DETECTED
13648	DETECTED
13649	DETECTED
13650	DETECTED
13651	DETECTED
13652	DETECTED
13653	DETECTED
13654	DETECTED
13655	DETECTED
13656	DETECTED
13657	DETECTED
13658	DETECTED
13659	DETECTED
13660	DETECTED
13661	DETECTED
13662	DETECTED
13663	DETECTED
13664	DETECTED
13665	DETECTED
13666	DETECTED
13667	DETECTED
13668	DETECTED
13669	DETECTED
13670	DETECTED
13671	DETECTED
13672	DETECTED
13673	DETECTED
13674	DETECTED
13675	DETECTED
13676	DETECTED
13677	DETECTED
13678	DETECTED
13679	DETECTED
13680	DETECTED
13681	DETECTED
13682	DETECTED
13683	DETECTED
13684	DETECTED
13685	DETECTED
13686	DETECTED
13687	DETECTED
13688	DETECTED
13689	DETECTED
13690	DETECTED
13691	DETECTED
13692	DETECTED
13693	DETECTED
13694	DETECTED
13695	DETECTED
13696	DETECTED
13697	DETECTED
13698	DETECTED
13699	DETECTED
13700	DETECTED
13701	DETECTED
13702	DETECTED
13703	DETECTED
13704	DETECTED
13705	DETECTED
13706	DETECTED
13707	DETECTED
13708	DETECTED
13709	DETECTED
13710	DETECTED
13711	DETECTED
13712	DETECTED
13713	DETECTED
13714	DETECTED
13715	DETECTED
13716	DETECTED
13717	DETECTED
13718	DETECTED
13719	DETECTED
13720	DETECTED
13721	DETECTED
13722	DETECTED
13723	DETECTED
13724	DETECTED
13725	DETECTED
13726	DETECTED
13727	DETECTED
13728	DETECTED
13729	DETECTED
13730	DETECTED
13731	DETECTED
13732	DETECTED
13733	DETECTED
13734	DETECTED
13735	DETECTED
13736	DETECTED
13737	DETECTED
13738	DETECTED
13739	DETECTED
13740	DETECTED
13741	DETECTED
13742	DETECTED
13743	DETECTED
13744	DETECTED
13745	DETECTED
13746	DETECTED
13747	DETECTED
13748	DETECTED
13749	DETECTED
13750	DETECTED
13751	DETECTED
13752	DETECTED
13753	DETECTED
13754	DETECTED
13755	DETECTED
13756	DETECTED
13757	DETECTED
13758	DETECTED
13759	DETECTED
13760	DETECTED
13761	DETECTED
13762	DETECTED
13763	DETECTED
13764	DETECTED
13765	DETECTED
13766	DETECTED
13767	DETECTED
13768	DETECTED
13769	DETECTED
13770	DETECTED
13771	DETECTED
13772	DETECTED
13773	DETECTED
13774	DETECTED
13775	DETECTED
13776	NOT DETECTED
13777	NOT DETECTED
13778	NOT DETECTED
13779	NOT DETECTED
13780	NOT DETECTED
13781	NOT DETECTED
13782	NOT DETECTED
13783	NOT DETECTED
13784	NOT DETECTED
13785	NOT DETECTED
13786	NOT DETECTED
13787	NOT DETECTED
13788	NOT DETECTED
13789	NOT DETECTED
13790	NOT DETECTED
13791	NOT DETECTED
13792	NOT DETECTED
13793	NOT DETECTED
13794	NOT DETECTED
13795	NOT DETECTED
13796	NOT DETECTED
13797	NOT DETECTED
13798	NOT DETECTED
13799	NOT DETECTED
13800	NOT DETECTED
13801	NOT DETECTED
13802	NOT DETECTED
13803	NOT DETECTED
13804	NOT DETECTED
13805	NOT DETECTED
13806	NOT DETECTED
13807	NOT DETECTED
13808	NOT DETECTED
13809	NOT DETECTED
13810	NOT DETECTED
13811	NOT DETECTED
13812	NOT DETECTED
13813	NOT DETECTED
13814	NOT DETECTED
13815	NOT DETECTED
13816	NOT DETECTED
13817	NOT DETECTED
13818	NOT DETECTED
13819	NOT DETECTED
13820	NOT DETECTED
13821	NOT DETECTED
13822	NOT DETECTED
13823	NOT DETECTED
13824	NOT DETECTED
13825	NOT DETECTED
13826	NOT DETECTED
13827	NOT DETECTED
13828	NOT DETECTED
13829	NOT DETECTED
13830	NOT DETECTED
13831	NOT DETECTED
13832	NOT DETECTED
13833	NOT DETECTED
13834	NOT DETECTED
13835	NOT DETECTED
13836	NOT DETECTED
13837	NOT DETECTED
13838	NOT DETECTED
13839	NOT DETECTED
13840	NOT DETECTED
13841	NOT DETECTED
13842	NOT DETECTED
13843	NOT DETECTED
13844	NOT DETECTED
13845	NOT DETECTED
13846	NOT DETECTED
13847	NOT DETECTED
13848	NOT DETECTED
13849	NOT DETECTED
13850	DETECTED
13851	DETECTED
13852	DETECTED
13853	DETECTED
13854	DETECTED
13855	DETECTED
13856	DETECTED
13857	DETECTED
13858	DETECTED
13859	DETECTED
13860	DETECTED
13861	DETECTED
13862	DETECTED
13863	DETECTED
13864	DETECTED
13865	DETECTED
13866	DETECTED
13867	DETECTED
13868	DETECTED
13869	DETECTED
13870	DETECTED
13871	DETECTED
13872	DETECTED
13873	DETECTED
13874	DETECTED
13875	DETECTED
13876	DETECTED
13877	NOT DETECTED
13878	NOT DETECTED
13879	NOT DETECTED
13880	NOT DETECTED
13881	DETECTED
13882	DETECTED
13883	NOT DETECTED
13884	NOT DETECTED
13885	NOT DETECTED
13886	DETECTED
13887	DETECTED
13888	DETECTED
13889	DETECTED
13890	DETECTED
13891	DETECTED
13892	DETECTED
13893	DETECTED
13894	DETECTED
13895	DETECTED
13896	DETECTED
13897	DETECTED
13898	DETECTED
13899	DETECTED
13900	DETECTED
13901	DETECTED
13902	DETECTED
13903	DETECTED
13904	DETECTED
13905	DETECTED
13906	DETECTED
13907	DETECTED
13908	DETECTED
13909	DETECTED
13910	NOT DETECTED
13911	NOT DETECTED
13912	NOT DETECTED
13913	DETECTED
13914	DETECTED
13915	DETECTED
13916	DETECTED
13917	DETECTED
13918	DETECTED
13919	DETECTED
13920	DETECTED
13921	DETECTED
13922	DETECTED
13923	DETECTED
13924	NOT DETECTED
13925	DETECTED
13926	DETECTED
13927	DETECTED
13928	DETECTED
13929	NOT DETECTED
13930	NOT DETECTED
13931	NOT DETECTED
13932	NOT DETECTED
13933	NOT DETECTED
13934	NOT DETECTED
13935	NOT DETECTED
13936	NOT DETECTED
13937	NOT DETECTED
13938	NOT DETECTED
13939	NOT DETECTED
